평생을 월급쟁이로 살다가 감히 나라를 운영해보겠다고? 세계역사상 성공사례가 전무함은 물론 어찌 가당키나 하겠나? 곤장 백대로 다스려야할 파렴치벙들이다.,PO,,,,,
중국몽은 느그 박그네자너 ㅋㅋㅋ 키즈야 ㅋㅋ,PO,,,,,
개#@이름#이기는 내부총질 배신질 고만하고 #@이름# 캠프가서 걍 바미당 대선후보 나가라.. 촉새짓으로 폭망해봐서 의리와 묵직함을 알게될거다.,PO,,,,,
어슬픈 #@이름# 정부   아마츄어 들이냐  한심하다저런자들을  정부라고  미친거지,PO,,,,,
여사병 성추행 하는 인간이나 자국 병사를 사지로 보내면서 챙기지 않는 인간이나...! 뭐하는 정권인가..! 쑈만 한 줄안지 무능한 정권..! 내편이 아닌 것 같아서 퍄병에서 죽 던지 살 던지..!,PO,,,,,
똥개들 모여서 장난질하는구나 저런것들 잡아들이는 법 만들어라 대깨당들아,PO,,,,,
쓰레기만도 못한 좌파정부 정권 바뀌면 싹 다 깜방 간다,PO,,,,,
썩어빠진 언론 뿌리깊은 친일세력 거기에 기생하는 영혼없는 정치세력을 모조리 쓸어버릴 사람은 현재로선 #@이름# 밖에 없다고 본다. 시#@이름#형이 더 적합하겠지만...,PO,,,,,
문통님  국짐당은 죽었다 깨어나도 못따라간다,PO,,,,,
그나물에 그밥들이지.. 국민은 안중에 없고 제밥그릇 챙기기 바쁘지..무능한 선무당 신적폐들~,PO,,,,,
죄명아 빨갱이티를 너무낸다. #@이름# 누님때문에 문제가 생겼냐?갈팡질팡 정신없어 보여~,PO,,,,,
k방역이 이거였구나.#@이름#땅식 개나발 이바구. 검찰개혁 그것땜시 이래개판 됐다구 아가리질 혀라.,PO,,,,,
대통령과.영부인은 대한민국에 얼굴인데장모는 사기꾼에.마누라는 #@이름#고.대통령은 국민의짐허수아비고 그렇게되면 참 볼만 하겠다세계 모든나라가 비웃겠다,PO,,,,,
보수나 진보나 돌아가며 나라망친 것들이 지들끼리 얼굴에 침밷으며 쳐놀고있네 전라도 경상도는 늬들끼리 독립해서 살아라.지들이 나라의 주인인양 깝치고 사네 OOO이,PO,,,,,
민주당 그 투기꾼 양아치들 한명이라도 사퇴한인간있나 누구좋으라고 사퇴하냐 왜 책임은 니들만 지냐고,PO,,,,,
미친것.완전히 #@이름# 빨갱이 조만간 임기 끝나면 감방갈준비나 해라~내 세금 돌려다오,PO,,,,,
에제 출마선언을 보고 느낀건데 #@이름# 이분 비젼도 없고 그져 풍채좋은 부자집 한량스타일 결국 열굴마담으로 대통령을 하려는 참어이없네요 그래서 국짐당으로 간것 같은데,PO,,,,,
미친통닭당 국개였던거와 닭몰아낸 개#@이름#의만남...등신들 민주당 이기기위해선 웬수와도 악마와도 거래할것들...,PO,,,,,
#@이름# \친문 요란하고 지저분\ 맞는 말인데 \사실과 다르다\ 수습 ㅋㅋㅋ이래서 #@이름#이란 놈 교활한 기회주의자란 거다 친문 표 좀 얻겠다고 ㅋㅋㅋ,PO,,,,,
전쟁후 휴전중인 북한은 우리의 주적이다.민주당 니들이 진정 대한민국 국회의원이냐..#@이름# 더불어공산당 반드시 척결하고 정권교체해야한다,PO,,,,,
일베왈; 어디 감히 일본을 섬기는 조선에 대한 망언을...일본을 섬기는 우리 조선일보 400백만 구독자가 있는 한 독립은 요원하다.덴또헤갑 반자이! 반자이! 반자이!공산주의자 #@이름#를 북한괴로군에게로~,PO,,,,,
#@이름#치하 4년간 국정전분야는 재앙수준으로 파탄낸 무능 무책임한자들이 쇼하나는 우주최강이네. #@이름#정부의 종특이냐.,PO,,,,,
막가파정치다. 자유민주주의 시장경제근간을 뒤흔드는 사회주의자. 쓰레기다.,PO,,,,,
본인 의원직 사퇴하라니 그건 또 다르단디 ㅋ 갈수록 엄중한 윤씨네 ~ 캬~ 갈수록 음흉본색 드러나네,PO,,,,,
경향도 따불당 편임을 자진신고 하고있네. 야당 후보 흠집내기에 혈안. 이것도 흠이라고 생트집.,PO,,,,,
차기대선은 공산주의자들은 누가 나와도 99.9% 낙선 합니다,PO,,,,,
윤은 #@이름#를 당대표로 인정 안하지 철두철미 권위주의 꼰대 의식이 몸에 배어 어린놈이 감히 라는 생각 밖에 안들거야,PO,,,,,
민주당니들 세종시 아파트 하나씩 가지고 있지? #@이름#은 세종시 땅 어마어마하게 사놨다고 하던데,PO,,,,,
분당해라~~극우박쥐당이랑 가짜보수당 결별~~,PO,,,,,
민주당 똥팔육들이 더 이상 나라 망치지 못하게 국민이 나서야 한다.,PO,,,,,
기자놈아 국민들이 수십년간 정치판에서 굴러먹으면서 교활하게 착한 국민들 속여가면서 빌붙어 기생하는 정치꾼놈들보다는 정치판에 물들지 않고 어는 정권에도 아첨하지 않고 국민들만 생각하면서 업무에 충실해온 간교하게 포장되지 않은 #@이름#이같은 양심적인 사람이 대한민국 대통령이 되어보라고 전폭적인 지지를 보내는것이라고 물론 문가놈을 맹종하는 좌파년놈들이야 싫어하겠지만 정권 교체를 원하는 국민 60% 이상이 #@이름#을 택할것이라고 확신한다 이제 국민들은 정치판에서 굴러먹은놈들이 대통령이 되는걸 원하지 않는다 두고봐라 어떤결과가 나올지를.,PO,,,,,
민주당은 참~~한결같아. 정신없는 샋기들의 집합소,PO,,,,,
저 부대원들중 하나라도 죽었다면 국방부 대통령 목가지 끽~ 천운이 살렷넹 ... 국방부 개선해라 정말,PO,,,,,
강하다고 누르는것도 대단한 차별이다! 어이없네..인식적 오류가 있는자가 설치는게 더블당의 현실임.,PO,,,,,
#@이름#처럼 능력없는 인간 여기 또 있네 #@이름# 도대체 검사로서 한게 뭐가있나? 울산부정선거 조사했니? #@이름#은 #@이름#은 도데체 뭐 한게 있지? #@이름#과#@이름#는 감옥 보냈지 거기다가 우파도 아니고 좌파인물같은데 어데 국민의힘당 들먹이지 참 웃기는 짬뽕아니가 국민이 우습게 보이나?,PO,,,,,
댓글에 #@이름# 태극기 부대 납셨네 ㅋㅋ,PO,,,,,
꼬락서니들 보니 점점 정권교체 희망의 끈이 썩은 동아줄로 바뀌고 있네,PO,,,,,
대장부는 맞지. 2천만원이 전재산이라는 사위가 지금 누구돈으로 고급차에 기사 보디가드들 데리고 다니겠어? 대장부인 장모랑 같이 모은 돈 펑펑 쓰고 다니는 거지. 수백명한테 몸 좀 팔았다고 영부인 안되는다는 법이라도 있어?,PO,,,,,
민주당은 전수조사해서 조치했는데 왜 국짐은 뭉개고 들어가나? 보아라 국짐지지자들아. 국짐은 친재벌 갖은자를 지지하는당이다. 있는 넘이 지지하면 이해하지만 왜서민들이 지지할까? 다 중산층이냐?여튼 국짐도 빨리 까봐라! 원숭이 소리 그만하고..,PO,,,,,
토착왜구들아 이게 바로 대통령이다. #@이름#대통령은 한국의 자존심이다. 5년 더 임기를 연장했으면 좋겠다.,PO,,,,,
하지마라. 그냥 니네들 정권 뻈기고 나면 어찌 되는지 그꼴이나 봐라.,PO,,,,,
발단은 왜구 중앙일보가 된 방속에서 ?? #@이름# 없으니 왜구 기레기질 대놓고 하는 왜구기레기들 !,PO,,,,,
#@이름#아! 빈수레에 욕망과 국짐당만 싣고 있는데 국민이 그걸 모르겠냐? #@이름# #@이름#와 경제적 이득 함께 꿍꿍짝하고 이제 최고권력까지 #@이름#한테 쥐어주고 싶으셨어?,PO,,,,,
#@이름# #@이름# 갈등시작은 #@이름#의고발이 있었다 까발려서 안될것을 원색적으로 까발렸다 #@이름#의 대응은 하수 그자체였다또 통화 녹음한것을 편집 해서 국민을 우롱했다 두사람 모두 똥물을 뒤집어 쓴것이지만 결론은 똥물을 닦아도 닦이도 냄새가 난다바닥 까지 내려간 자가 딱하다는 입방정후 간보는것은 나잘했다 하느것이다,PO,,,,,
내로남불의극치...빤뻔한조가일가들 그리고여당일당들~~~,PO,,,,,
민주당 잘한것 없다.. 서울시장 부산시장 똘아니 된거다.. 왜 니들은 속알맹이도 없냐.. 또 니들 180석.. 줘도 놋할거면.. 접시물에 코박고 죽어라.. 연금은 타 먹겟지.. 법죄자가 대통령 하갯다고 나온걸 ... 감서원장도. 부총리도.. 그러고도 정권 타령하냐.. #@이름#가 한것처럼 해줘라.. 국정원 죽엇냐.. 독제라 하는데 독제하는걸 보여주라.. 못하면 문접부 깜방행 이라고 윤가들이 떠들고 다닌다.. 문정부까,PO,,,,,
집안싸움  그만하고 제대로된 야당 역활좀 해봐라.사기꾼들  정부여당 때문에 분통터지는데 불난집 부채질좀 그만하라구!!!!!,PO,,,,,
이번엔 #@이름# 코로나 부실 대처 집중 공격...경기도민 코로나로 코피나는데 도지사란 사람은 대선판에서 코피나게 개싸움. 도민이 무슨 죄가...,PO,,,,,
그말 때문에 야당에 독이된다면 노망난 늙은이는 죽을 자리도 없을거다.나이를 먹을수록 입조심해야지. 아무것도 아닌게 나대기는 국대급이다.#@이름#이는 태극기부대를 업고 있어서 틀렸다 드 엉 시나.,PO,,,,,
방역성공한 곳이있음? 코로나 한명도 안걸린곳 있냐고?도리도리 #@이름#아쟤는 뭘보고 사람들이 들러붙는거지?? 다들등?신들인겨? 우리나라가 방역실패면 더심한 나라는 뭐냐? 방역파산이냐? 폭망이냐? 뭐라고 불러야되는겨?,PO,,,,,
서민들 .노동자들 .소외된자들을 뒤에서 힘을 보태준다고 믿었던 더불당은.......알고보니 위안부 할머니들 이용해.성추행해.지 자식 온갖 편법으로 남들보다 앞서 나가게해......더럽고 꼰대 이미지에 돈만 밣힐거 같던 국짐당은 알게 모르게 선행하는 사람 많음.,PO,,,,,
누구 잘잘못을 떠나서 대화때마다 녹음해서 녹취록으로 보관하는 인간성이 제대로 된 인간인가? 당내 인사들도 못믿어서 근거 보관하는 철부지 싸가지가 야당 대표라는게 한심하다.,PO,,,,,
우와 조중동이 원하는 #@이름# 천안문 중공열병식라인 사랑하는 #@이름# 수령 공화국의 삶.,PO,,,,,
#@이름#아. 공정은 입으로 나불대면 되는거냐? 하는짓이 #@이름#ㅈ닮아가냐 내려와라 줘패기전에.,PO,,,,,
거머리같은 민주벌러지당이랑 비교되네,PO,,,,,
추 #@이름# 얼굴 추해졌네~거짓과 오만이 가득한 모습,PO,,,,,
#@이름#아... 그건 그냥 #@이름# 생각이지... 뭘 덥으려고 했다는거냐? 모든걸 그런 관점에서 꼼수로 보지마라...그렇게 꼬투리 잡으면 모든 정책이 다 음모로만 보는 니 눈이 이상한거다. 난 보수를 싫어하지만 보수나 하는짓을 따라하고 흠집만 잡고 헐뜯는 정치 따라하는 너같은 진보도 사라졌으면 좋겠다. 그러니까 발전이 없는거야. 한국이... 앞으로 잘하길 빈다...,PO,,,,,
#@이름# #@이름#는 더듬당가서 더듬기나해라. 기본적으로 좌파임,PO,,,,,
고민정 뽑은 동네가 어디야? 참 수준 떨어진다.,PO,,,,,
아직도 #@이름#가 저래? 정말 보수들은 컴터로 치면 악성이네. . . 정말 슬픈 대한민국. . .,PO,,,,,
여성(만을 위한) 여성부로 출발하여 여론에 밀려 가족을 슬쩍 끼워넣었지만 실제 하는 일은 달라진게 없다. 페미가 주축이 된 자리만들기 외에 어떤 일을 했나? 현 정부의 권력자에 의하여 피해를 입은 이들에게 무슨 지원을 했지? 하는 짓이라고는 선택적 지원과 사기당하는 것인데 거기에 더해 국민분열까지 조장한다. 그리고 여가부의 영어명칭이 왜 성평등부냐? 왜 앞뒤 말이 다르냐고!,PO,,,,,
제* 야당이.. 후보도 없어..ㅋㅋㅋㅋ얼마나.. 빈충이들만 모여있으면..ㅋㅋㅋㅋ,PO,,,,,
진짜 청와대는 모지리들만 있나보다 그걸 누가 생각못해 바이러스소굴이고 급한데 배타고 가리? 이걸 홍보하자고 하는 모지리도 ㅉㅉ,PO,,,,,
#@이름# 좀 그만 끌여들여라..뭐 잘한 대통령도 아닌데..감정팔이 그만해라..,PO,,,,,
대깨윤들 네이버 장악했구나. ㅋㅋ,PO,,,,,
한반도 서열 *위가 #@이름#이라 앞으로 한미훈련도 북한여자한테 허락받아 하는걸로 남조선 공산당이 정했습니다.. 북한지령받고 남남갈등 부추기는 간첩들이 곳곳에 퍼져 심히 걱정된다..또 한번 드루킹댓글조작으로 대선개입 하는거 아니지?? 6.25때 공산주의자들 전부 못죽인게 하늘위에 계신 국민영웅 #@이름#장군님이 피눈물 흘리고 있다 남과 북조선 두 독재자가 내년에 베이징에 가서 손잡고 이벤트쇼 벌리며 대선개입 하겠지??/,PO,,,,,
경향은 진짜 기사보는 인간들도 좌빨갱이밖에 없구나ㅋ,PO,,,,,
MBC 가서 고자질 하라고 당대표 시켜준 줄 아니? 지도자 그릇이 아냐. 똘마니 수준이지!,PO,,,,,
참 민주당에는 쓰레기 같은 인간들이 왜 이리 많노!,PO,,,,,
ㅇㅇㅊ 오렌쥐당 새퀴,PO,,,,,
일베충들아~~~화재가 다 잡혀서 \대응 *단계 해제 보고를 받았다는 기사내용은 안보이니?ㅉㅉㅉ  일베충들아~ 밤의 대통령 악의 축 조중동아~~그럼 모든 화재에 소방본부장이나 소방방재청장은 뇌두고~시도지사가 가야 한다는거니?ㅉㅉㅉ,PO,,,,,
#@이름#이는 북고 간첩 아니냐? 니가 통일부에 있으니 통일부는 해체되어야 하는 거다!,PO,,,,,
국힘당 미필자당 영부인이 사기꾼이라도 좋다 연좌제 없다 민주당 발의해서 자격 미달 청와대 기거 못하게 해야하고 해외순방도 불가 입법화해라,PO,,,,,
돈이 문제가 아닌데...#@이름#아 경기도 교육청이 태극기 다 없애려 한단다~ 대통령되면 전국에 태극기 다 없애려는거 아니지? 일제시대 잔제랍시고 다 없애는 경기도~ ㅋ 미cho~,PO,,,,,
문통이 있어야 막판에 사면복권을 받겠죠.  하여간 10대에 광주민주화운동 유공자 된 같이 잔머리는 최고.,PO,,,,,
대단하다. 나라님도 어찌 못하는 검찰 얼마나 재식구 감싸기에 이렇게 공수처 설립에 반대 했는지 대단하다 검찰력 다 이유가 있는거네 대단하다 검 ㅊ 력 정치권 과 같이 공생하는 검찰력 정말 이나라 썩어빠진 나라 눈치보기에 급급해 펼초지는 정책들 앞뒤도 없이 생각도 없이 그때 그때 변하는 정책구조들…… 이건 국민이 다 이렇게 만든게 아닐까….. 개개인에 이익에 급급해서 옭고 그름을 망실한 국민….. 여즘 20대 까지도 역사는 안중에도 없다.,PO,,,,,
수구꼴통들아!!#@이름#이 503 보다도 못한데 어쩌냐???ㅋㅋㅋㅋㅋㅋㅋ,PO,,,,,
#@이름#. 정말 돌아네 자랑질 할때는 언제고. 매일. 정책실패하고. 국민한데만. 인내 하라고~~물러나라,PO,,,,,
2년전에 보수유투버들은 #@이름# 밀다가. 총선에서 기록적인 참패를 당하자 부정선거 주장했지. 판단 빠른 #@이름#이 아예 그런 주장에 담을 쌓은게 신의 한수(?)임. 그들은 논리마저 없는게 #@이름# 탄핵이 부당하고 정치보복으로 구속됬다 해놓고. 근데 #@이름# 수사를 한 #@이름#을 지지하는 것은 서로 모순아님? 윤 지지자들 중에 보수 유투버에 동조하는 자가 많은데  #@이름# 까내려봤자 #@이름#한데도 전혀 도움이 안되기에 비대위. #@이름#에 윤후보가 선을 그은거고 본경선에서 비전. 정책에 대한 식견이 없으면 #@이름#이 아니더라도 알아서 정리됨.,PO,,,,,
하여튼 문 밑에서 핥아대는 놈들치고 정상인 없음,PO,,,,,
This man.. 이 인간아.. 대북성과를 내길했냐?? 비핵화룰 성공하길 했냐?? 소득주도성장을 성공하길했냐?? 내수경제를 살리길했냐?? 코로나 방역을 막기를했냐?? 고용 일자리를 성공하길했냐 아늬 그렇다고 조직들이 능력이 없으면 도덕성이라도 있던지?? 선동과 쇼로 점철된 내로남불 문정권,PO,,,,,
배신자고 뭐고 당장 급한건 정권교체다 윤뽑으면 나라 말아먹으니까 잘생각해라 #@이름#은 최소 5년은 있다가 뽑아야지,PO,,,,,
골수 보수면서 문정권 밑에서 일은 왜했니?간신,PO,,,,,
아직도 검사때처럼 정치활동을 하고있네 쯔쯔 마치 #@이름#시절에 머물러 있는 사람같다,PO,,,,,
어떻게 5년동안 정치로 한거라곤 보복정치 기업죽이기 국민 세금으로 국회의원이 돈삥뜯고 이게 맞는건가 싶을정도로 무법지대다... 지금 대한민국은,PO,,,,,
국민을 개돼지로 보는구나. 능력없으면 쓰레기통 뒤지라는거냐? 얼마나 떳떳하게 돈을 많이 벌어서 상루층이냐? 장모.부인이 돈 많이 벌어서 니 돈은 다 저금하고 살아서 떳떳하다는거냐?,PO,,,,,
젊은 #@이름#이 왜 당대표가 됐는지 그 민심을 국힘당 꼰대들은 아직 이해를 못하고 있네. 이래선 정권교체 힘들겠다.,PO,,,,,
저렇게 더러운 인간이 대권 후보라니 한심하기 짝이없다. 대가리에 뭐가 들어서 그런건지. 윤총장이 만진게 뭐가 잘못 되었다고 더렵혀진 비석이라고 닦아내는거냐. 그러니까 5.18민주화 운동은 지놈들 전유물이라는건가? 완전 개똥같은 발상이다. 이러니 선량한 정말 민주화 운동 한 사람들도 욕먹고 있는거임.,PO,,,,,
태극기부대 대표 #@이름# ? 적패정부 총리로서 이제 참회하는 시간을 보내고 ?반성은 자원봉사부터 시작하라 ?,PO,,,,,
#@이름#아 어슬프게 알게된것을 경솔하게 아무에게나 쉽게 말을하니까 자꾸 이런 분란이 일어나는거다 그리고 아무리 당대표라고 하지만 #@이름# 의원한테 하이에나가 뭐냐 정치판이 개판이라고 하지만 개혁을외치는 니 입에서 아버지뻘되는 중진의원에게 그게 할말이냐 제발 정권교체를 위해서 자중해라,PO,,,,,
추는 애국자 인데 이여자로 저 좌파들의 민낮 다 알게되고 #@이름#도보내고 한일이 맜은데 ㅋㅋ추 없었으면 윤총장도 없구먼 해서 지지 많이 해 주어야 합니다 ㅋㅋ 제발 끝까지 남아라,PO,,,,,
오물이 돌아가면서 대변인하네.국암당 5대 오물들.#@이름##@이름##@이름##@이름##@이름#들.,PO,,,,,
국민의 몫이라니 내가 판단한다. #@이름# 너는 쓰레기만도 못한 범죄자다. 가장 악랄한 여론조작으로 당선되서는 안될 부패하고 무능하며 무식하고 철면피인 대통령을 당선 시켰다. 그 때문에 민주주의와 시장경제가 훼손 당했고 국민들의 삶이 고단해졌고 공정과 정의가 실종되 버렸다. 이게 진실이다. 탄생부터 썩어빠진 정권의 산파가 네놈이었다. 알겠냐? 이게 국민이 판단한 진실이다.,PO,,,,,
#@이름#정부 의도는 나쁘지 않았으나 사람을 잘못쓰서 망해버렸다.  전문성 보다는 내사람 위주로 하다보니 부동산에서 망했고 백신 정책에서도 망했고 검찰 개혁도 망해버렸다. 대선이나 총선에서 늘 덜 부패하다 생각한 민주당을 택했지만 다음 대선에서는 부패한 고시충 기회주의자 #@이름#만 아니면 정권교체에 투표할려한다.,PO,,,,,
#@이름# 가석방하면 그날로 대한민국 운명은 또다시 일본식민지되거나 중국 #@이름#한테 3번 머리 조아리고 대가리 9번 처박아야한다 민주당은 정신차려 이노마드라,PO,,,,,
이제는 알아야지 북조선은 제멋대로인걸 그냥 제풀에 꺽끼어 진정으로 대화에 나설때를 기다려야지요 멍청한 좌파정권자들아,PO,,,,,
#@이름# 장관이라니? 이런 개기레기 ?,PO,,,,,
개욕하고 전과자가 대통령?나라 꼴이.,PO,,,,,
뭉가정권내내 ?? 같은나라. 정권 꼭 바꿉시다.,PO,,,,,
어 이  #@이름#  같은 연배라  말하는데말은  똑바로해라   사악한  뱀ㅅ끼가   국민 다아 보는데서당과 후보들을  분탕질 치는데?  도우미 ㅅ끼가  두목놀이를  해여 ?  참  간악한  어린 돌대가리너미지 ?ㅡ  그게  어리다  얕잡는거냐  ??    ㄱ  ㅅ끼뱀노미  국민과당원  전체를  얕보고  날뛰는거였지  ?너도  함께  꺼져라   망신당하지  말고 ?   끌어낼  것이다,PO,,,,,
저런놈들이 하는 말은 콩으로 메주 쉰다해도 절대 믿지 말고 해 달라는것 모조리 반대로 해 주기를. 민노총이 또 하나의 악의 축으로 등극하는구나. 개###정의당이 망하니 따라가는 형국일세,PO,,,,,
개만도 못한 전라당 떨거지들아 서울시장 부산시장 경남지사 범죄자들 양산소구나 #@이름#은 #@이름# 딸랑이 덕에 잠시 피했다만은 전국 전라당 지자체장들이 범죄자... 전라범죄 구락부네,PO,,,,,
#@이름# OOO과 함께 여가부도 끄지세요!,PO,,,,,
나이 쳐먹어도 좌파라는 정신병을 버리지 못하는 놈들이 너무많다.,PO,,,,,
하나같이 대권 후보란 인간들 저급하냐,PO,,,,,
좌익 PC 괘미 환경 선동가들은 냉방기 쓰지 마라.. 민폐만 끼치는 존재,PO,,,,,
이건 직업여성 폄하의 문제가 아니다~~~저의당아? 여성 서을 이용한 더럽고 불법 적인 재산축척 악의 문제다,PO,,,,,
다음 정권 재집권 안될것 같으니까..다음 정권이 수습 불가할 정도로 베네주엘라식 찍어내기 퍼주기로 정부 난장판 만들어 놓고 차기정권이 무능하다고 선동해서 또 탄핵하고 다시 재집권 해 보겠다는 속셈?? 뻔히 보이네...안될껄? #@이름#대통령이 너희들 공작질 하고 나라 망친것 전부 죄를 물을 것이고 앞으로 운동권민주당은 영원히 집권하지 못 할것이다...,PO,,,,,
루머를 퍼뜨리다가 사실을 만들고 이제는 공개적으로 저러는 것은 바로 철거와 처벌을 해야 한다. 좌파 전라도 대깨문넘들은 정말 다시는 정권을 잡아서는 안될 넘들이다.,PO,,,,,
미친 더불놈들 지네들이 할때는 권한 다가지고 야당이 하게되면  권한축소?그래서  썩은당썩은놈들이라는거다.,PO,,,,,
다어디갔냐ㅋㅋㅋㅋㅋㅋ귤재앙 멀리안간다,PO,,,,,
역시 오합지졸. 민주당 dna에는 분열이 새겨있지. 깨지고 대통령 반납. 아주 잘 하고 있네ㅠㅠ,PO,,,,,
속이 끓어 오른다 빨갱이XX들아 내년에 보자,PO,,,,,
연봉 5천도 월세 지원ㅎㅎㅎㅎ 정신나간 정부지. 월 400이다. 저소득층 지원이 아닌 그냥 막 다 퍼주는구나,PO,,,,,
#@이름#정권에서의 군은 허수아비,PO,,,,,
지금 민주당 내부랑 대깨문 놈들 중에 중국 북한 간첩들 수두룩할 거다. 정권 바뀌면 이 간첩 매국노들 전부 색출해서 사형시켜야 한다!,PO,,,,,
지금 한국에는 친일세력은 없다 지금 이시점에 친일세력을 말하는자들은 종북내지 친북세력들이다 지금 세계는 국익을위해 서로 협력하고 경쟁하는 시대다 지금 친일타령하는 운동권은 정치판에서 몰아내야 대한민국이 살아난다,PO,,,,,
개콘이 폐지된 이유.. 대깨들의 코메디,PO,,,,,
매우 비도덕적인 #@이름#도 대통령했는데 #@이름#는 새발의 피지. 대통령해도 됨ㅎㅎ,PO,,,,,
60대이상노인들 석열이몰표ㅋㅋㅋㅋㅋㅋ수사만한놈이 어찌대통령이되냐ㅉ에라이 노친네들아ㅋㅋ,PO,,,,,
사기꾼 정권 이제 좀 실력으로 승부하자 더러븐 놈들아 정권교쳬,PO,,,,,
정말 이 정부 안되겠다 대갈통이 그냥 한생각뿐이네 갈라치기 에다가 내가 선이다는 생각 ...이번에 이이간들 못몰아내면 다시 기회없다,PO,,,,,
두과나! 너나 추녀나 개깜 도낌인데 너도 사라지거라.,PO,,,,,
개인적으로 말 많고 탈 많은 #@이름# 좋아하지는 않지만 경기도의회가 인준하고 경기도민 여론이 50%넘게 찬성하면 관광공사 사장직 수행하면 되고 안되면 그만인거지. 지방행정에 중앙정치권들이 뭔데 감놔라 배놔라 하는거냐. 이것들이 경기도 재난지원금 가지고도 지럴하더니 아직도 그 버릇을 안고치나보네. 대통령하겠다고 나왔음 정책개발과 톤론이나 잘해라,PO,,,,,
제대로 미쳐 날뛰는구나... 뭐가 우선이냐? 생사를 넘긴 사람이냐 인형든 장관이냐? 정신차리고 일하자,PO,,,,,
노욕정치인 그냥 무시하고 패스하네요.이노인 정말 짜증나네요.,PO,,,,,
더불어민주당 이것들은 안산선수가 한마디 하니 이때다 모두 기어나오는군아 역겹다 왜 #@이름# 피해자는 호소인 라며 #@이름# 이것들은 지구상에서 영구히 추방해야되,PO,,,,,
#@이름# 어린것이 국민들의 여망 정권교체를 망쳐놓는구나 .,PO,,,,,
친일이 싫으면 중국가서 살어,PO,,,,,
국법. 국회법이. 사퇴해야되면. 정당에서 퇴학처리 하면 될 덕을.... 법대로 국회법 국회의원이 만든법. 국회정당법 대로. 선거출마공직사퇴법. 마음대로 해석하면 압박. 직권남용. 독재갑질권력. 보수.,PO,,,,,
그래서 중립을 안지키고 나가서 국짐이 된건가? 인간의 도리가 있고 상식이 있지 새털같은 가벼움이라,PO,,,,,
#@이름#최고의원#@이름# 줄서기한심한인간 정심차리라너는이번선거끝나고 정치떠나라#@이름#의원님 한데 건방진인간 사짜갬프집답에국민의힘 응원하지만 너같은 OOO정치인이있으니까나라꼴 개판,PO,,,,,
#@이름#은 나라전체보다 자기편만 확실히 챙기고 가라치기하며 퇴임후 안위만 생각하는 쫄보다 ㅋ 의보 고용보험 고갈 공기업 엄청난 적자 민노총비정규직 노조원들 #@이름# 지지한 비정규직들 #@이름#이 전부 보답해줬잖아 공기업빵꾸나서 취준생들 난리났어 ㅉ #@이름#은 조폭두목같아ㅋ 나랏돈 펑펑써서 4년동안 300조넘게쓰고 내년에 국가부채천조된다ㅋ 다 망했어 출산율 0.8은 #@이름#이 덤으로 뿌린 똥이다,PO,,,,,
#@이름#이는 할줄아는게 아무것도 없어도된다 #@이름#이를 지지하고 대통령을 만들려는 세력들은 단지 정치보복용 칼잡이 망나니가 필요한것이다 오히려 국정운영능력이 있거나 대통령할 자질이 있으면 곤란할뿐이다 말안듣고 스스로 딴짓한다면 그들이 계획한 대한민국 망쳐놓기는 실패할수있다 그래서 약점많고 능력없는  #@이름#이는 그들의 망나니로서는 딱들어맞는 사냥개민 것이다 국민들이 깨어나야 나라가 삽니다,PO,,,,,
전국민 20 만원 vs 소득하위 90프로 25 만원 뭐가 차이나나...5만원 더 받으면 살림좀 나아집니까????그거 구분하는 행정력에 도 더들겠다 한심 또 한심,PO,,,,,
음주전과4범.가천대 논문표절.검사사칭.성남FC뇌물수수의혹.형수쌍욕.가짜총각 무상연애? 이런자가 역사의식이 있을까요? #@이름# 내각이 친일파라니 진짜 미쳐도 단디 미쳤다.진짜 친일파들이 세운 정권이 북한 #@이름# 공산정권이다. 이런자가 정권을 잡으면 진짜 이나라가 어찌될지 생각만해도 끔찍하다.,PO,,,,,
아니  최소한  전과가  정치권에서  훈장질이라도  할려면  시민활동이나  민주화운동이라도 하다가  방에  들어가면  몰라  이건  뭐  음주운전  검사사칭범죄에  형수  거기  찢어...정치랑  상관없는  죄목인대  이게  무슨  훈장이라도  된다고  ...전과 4범이  자랑이냐?  전과기록있으신  분들이  왜  나만가지고  그러냐고?  아니  전과가  자랑질이냐?  이  10새들아!!!,PO,,,,,
#@이름#에게 . . .국민은.. .범법자이자 . \교화대상인.  노비. . .개 돼지\. . 원래 검사는 국민을  발바닥으로. .본다. . 범죄자 취조할때. 쩍벌남으로 행동했으니. . 다른 국회의원. . 당대표. .청년 만날때도 거만,PO,,,,,
#@이름#이가 탄핵한다고 했다면서? 꼴값을 떨어요,PO,,,,,
#@이름#아! 이제는 물러설때가 되지 않았냐.도대체가 자네는 이 지랄하는지.자네가 이긴다면 대한민국은 북한에 공짜로 줄것이다.에라이 또라이 같으니라고...,PO,,,,,
정말이지.!!.. 뇌를 까보고십다!!!! 정황 파악 분위 파악도 못 하는 이자들이 나라와 국민을 좌지우지 한다는것이 개탄 스럽다!! 혹 알면서도 이럴까? 병원가서 정신질환이. 있는지 진단서를 국민께 고하라..환자!!!!,PO,,,,,
민주당 사람들도 죄다 양산에 모여살아라. 그리고 양산인민공화국 만들어서 양산에서 나오지말고 살아라.,PO,,,,,
